# file...... eplus_load.csv
# date...... Wed May 24 15:08:54 2023
# user...... root
# host...... (null)
# target.... meter 24
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power,measured_reactive_power,measured_voltage_AB
2013-07-01 12:08:00 PDT,+219074.779872,+15.000046697,+406.535+215.878j
2013-07-01 12:09:00 PDT,+219074.77987,+15.0000392874,+406.535+215.878j
2013-07-01 12:10:00 PDT,+219074.779865,+14.9999999373,+406.41+215.8j
2013-07-01 12:11:00 PDT,+217509.721354,+15.0000820158,+406.319+215.879j
2013-07-01 12:12:00 PDT,+217509.721348,+15.0000525368,+406.319+215.879j
2013-07-01 12:13:00 PDT,+217509.721348,+15.000051903,+406.32+215.879j
2013-07-01 12:14:00 PDT,+217509.721348,+15.0000512683,+406.319+215.879j
2013-07-01 12:15:00 PDT,+217509.72134,+14.9999999251,+406.187+215.796j
2013-07-01 12:16:00 PDT,+219050.267519,+15.0000551214,+406.275+215.718j
2013-07-01 12:17:00 PDT,+219050.267519,+15.0000544184,+406.275+215.718j
2013-07-01 12:18:00 PDT,+219050.267519,+15.0000537145,+406.276+215.718j
2013-07-01 12:19:00 PDT,+219050.267519,+15.0000530095,+406.276+215.718j
2013-07-01 12:20:00 PDT,+219050.267511,+14.9999999227,+406.659+215.958j
2013-07-01 12:21:00 PDT,+220592.440746,+15.0000214534,+406.605+215.79j
2013-07-01 12:22:00 PDT,+220592.440746,+15.000021159,+406.606+215.79j
2013-07-01 12:23:00 PDT,+220592.440746,+15.0000208643,+406.606+215.79j
2013-07-01 12:24:00 PDT,+220592.440746,+15.0000205693,+406.606+215.791j
2013-07-01 12:25:00 PDT,+220592.440743,+14.9999999706,+406.048+215.442j
2013-07-01 12:26:00 PDT,+222140.684529,+15.0000455364,+406.119+215.352j
2013-07-01 12:27:00 PDT,+222140.684529,+15.0000448613,+406.119+215.352j
2013-07-01 12:28:00 PDT,+222140.684529,+15.0000441854,+406.119+215.352j
2013-07-01 12:29:00 PDT,+222140.684529,+15.0000435086,+406.119+215.352j
2013-07-01 12:30:00 PDT,+222140.684525,+14.999999853,+406.54+215.615j
2013-07-01 12:31:00 PDT,+223755.316665,+15.0000733221,+406.442+215.413j
2013-07-01 12:32:00 PDT,+223755.316665,+15.0000721409,+406.442+215.413j
2013-07-01 12:33:00 PDT,+223755.316664,+15.0000709583,+406.442+215.414j
2013-07-01 12:34:00 PDT,+223755.316664,+15.0000697745,+406.443+215.414j
2013-07-01 12:35:00 PDT,+223755.316654,+14.9999998727,+406.252+215.294j
2013-07-01 12:36:00 PDT,+225417.26601,+15.0000400363,+406.185+215.108j
2013-07-01 12:37:00 PDT,+225417.26601,+15.0000393307,+406.186+215.109j
2013-07-01 12:38:00 PDT,+225417.26601,+15.0000387087,+405.761+214.842j
2013-07-01 12:39:00 PDT,+225417.266007,+15.0000239698,+405.762+214.842j
2013-07-01 12:40:00 PDT,+225417.266005,+14.9999999236,+406.008+214.997j
2013-07-01 12:41:00 PDT,+227179.331612,+15.0001124159,+406.468+215.132j
2013-07-01 12:42:00 PDT,+227179.331611,+15.0001102326,+406.468+215.132j
2013-07-01 12:43:00 PDT,+227179.331611,+15.0001080469,+406.469+215.133j
2013-07-01 12:44:00 PDT,+227179.331611,+15.0001058596,+406.47+215.133j
2013-07-01 12:45:00 PDT,+227179.331595,+14.9999998369,+406.118+214.913j
2013-07-01 12:46:00 PDT,+228939.790009,+15.0000805928,+406.235+214.833j
2013-07-01 12:47:00 PDT,+228939.790009,+15.0000788512,+406.235+214.833j
2013-07-01 12:48:00 PDT,+228939.790008,+15.0000771078,+406.236+214.834j
2013-07-01 12:49:00 PDT,+228939.790008,+15.000075363,+406.237+214.835j
2013-07-01 12:50:00 PDT,+228939.789999,+14.9999998031,+406.411+214.943j
2013-07-01 12:51:00 PDT,+230769.695338,+15.0001412376,+406.327+214.732j
2013-07-01 12:52:00 PDT,+230769.695337,+15.0001378013,+406.327+214.732j
2013-07-01 12:53:00 PDT,+230769.695337,+15.0001346426,+405.921+214.476j
2013-07-01 12:54:00 PDT,+230769.695336,+15.0001318338,+405.922+214.477j
2013-07-01 12:55:00 PDT,+230769.695317,+14.9999997908,+406.092+214.584j
2013-07-01 12:56:00 PDT,+232621.178898,+15.0001041842,+406.409+214.622j
2013-07-01 12:57:00 PDT,+232621.178898,+15.0001012874,+406.41+214.622j
2013-07-01 12:58:00 PDT,+232621.178897,+15.0000983891,+406.41+214.623j
2013-07-01 12:59:00 PDT,+232621.178896,+15.000095489,+406.41+214.623j
2013-07-01 13:00:00 PDT,+232621.178884,+14.999999786,+406.123+214.442j
2013-07-01 13:01:00 PDT,+232770.176059,+15.0001275183,+405.681+214.151j
2013-07-01 13:02:00 PDT,+232770.176058,+15.0001233864,+405.683+214.153j
2013-07-01 13:03:00 PDT,+232770.176057,+15.0001192534,+405.683+214.153j
2013-07-01 13:04:00 PDT,+232770.176057,+15.0001151181,+405.684+214.153j
2013-07-01 13:05:00 PDT,+232770.176041,+14.9999997832,+405.747+214.193j
2013-07-01 13:06:00 PDT,+235173.886662,+14.9999977427,+405.619+213.903j
2013-07-01 13:07:00 PDT,+235173.886668,+15.0000959541,+405.621+213.904j
2013-07-01 13:08:00 PDT,+235173.886668,+15.0000916796,+406.479+214.444j
2013-07-01 13:09:00 PDT,+235173.886667,+15.0000878247,+406.477+214.443j
2013-07-01 13:10:00 PDT,+235173.886654,+14.9999998415,+406.473+214.441j
2013-07-01 13:11:00 PDT,+236255.722962,+15.0000870767,+406.036+214.071j
2013-07-01 13:12:00 PDT,+236255.722961,+15.0000828805,+406.036+214.072j
2013-07-01 13:13:00 PDT,+236255.72296,+15.0000786828,+406.036+214.072j
2013-07-01 13:14:00 PDT,+236255.72296,+15.0000744833,+406.037+214.072j
2013-07-01 13:15:00 PDT,+236255.722949,+14.9999998759,+405.984+214.039j
2013-07-01 13:16:00 PDT,+226398.70195,+15.0000459793,+406.375+215.142j
2013-07-01 13:17:00 PDT,+226398.70195,+15.0000430548,+406.375+215.142j
2013-07-01 13:18:00 PDT,+226398.701949,+15.0000401296,+406.375+215.142j
2013-07-01 13:19:00 PDT,+226398.701948,+15.0000372036,+406.375+215.142j
2013-07-01 13:20:00 PDT,+226398.701943,+14.9999999372,+406.462+215.197j
2013-07-01 13:21:00 PDT,+232290.051753,+15.000007446,+406.163+214.497j
2013-07-01 13:22:00 PDT,+232290.051753,+15.0000067506,+406.164+214.497j
2013-07-01 13:23:00 PDT,+232290.051753,+15.0000060551,+406.164+214.497j
2013-07-01 13:24:00 PDT,+232290.051753,+15.0000053594,+406.164+214.497j
2013-07-01 13:25:00 PDT,+232290.051752,+14.9999999922,+406.083+214.446j
2013-07-01 13:26:00 PDT,+235312.387166,+15.000006443,+406.095+214.191j
2013-07-01 13:27:00 PDT,+235312.387166,+15.000005313,+406.095+214.191j
2013-07-01 13:28:00 PDT,+235312.387166,+15.0000041829,+406.095+214.191j
2013-07-01 13:29:00 PDT,+235312.387166,+15.0000030527,+406.095+214.191j
2013-07-01 13:30:00 PDT,+235312.387165,+14.9999999967,+406.03+214.15j
2013-07-01 13:31:00 PDT,+248846.443065,+15.0000009668,+406.072+212.998j
2013-07-01 13:32:00 PDT,+248846.443065,+14.9999995874,+406.072+212.998j
2013-07-01 13:33:00 PDT,+248846.443064,+14.999998208,+406.072+212.998j
2013-07-01 13:34:00 PDT,+248846.443064,+14.9999968287,+406.072+212.998j
2013-07-01 13:35:00 PDT,+248846.443064,+15.0000000087,+406.126+213.032j
2013-07-01 13:36:00 PDT,+247510.492395,+14.9999924384,+405.982+213.057j
2013-07-01 13:37:00 PDT,+247510.492394,+14.9999906799,+405.982+213.057j
2013-07-01 13:38:00 PDT,+247510.492394,+14.9999889214,+405.982+213.057j
2013-07-01 13:39:00 PDT,+247510.492394,+14.9999871632,+405.982+213.057j
2013-07-01 13:40:00 PDT,+247510.492395,+15.0000000215,+406.159+213.169j
2013-07-01 13:41:00 PDT,+249534.341408,+14.9999830374,+406.213+213.027j
2013-07-01 13:42:00 PDT,+249534.341408,+14.9999812144,+406.213+213.027j
2013-07-01 13:43:00 PDT,+249534.341408,+14.9999793918,+406.213+213.027j
2013-07-01 13:44:00 PDT,+249534.341407,+14.9999775695,+406.213+213.027j
2013-07-01 13:45:00 PDT,+249534.341411,+15.0000000378,+405.862+212.805j
2013-07-01 13:46:00 PDT,+250808.00824,+14.9999556243,+405.834+212.677j
2013-07-01 13:47:00 PDT,+250808.00824,+14.9999525252,+405.834+212.677j
2013-07-01 13:48:00 PDT,+250808.008239,+14.999949427,+405.834+212.677j
2013-07-01 13:49:00 PDT,+250808.008239,+14.9999463301,+405.835+212.677j
2013-07-01 13:50:00 PDT,+250808.008246,+15.0000001015,+406.106+212.848j
2013-07-01 13:51:00 PDT,+252534.177224,+14.999952922,+406.219+212.77j
2013-07-01 13:52:00 PDT,+252534.177224,+14.9999504886,+406.219+212.769j
2013-07-01 13:53:00 PDT,+252534.177223,+14.9999480562,+406.219+212.77j
2013-07-01 13:54:00 PDT,+252534.177223,+14.9999459607,+406.219+212.769j
2013-07-01 13:55:00 PDT,+252534.17723,+15.0000000899,+405.945+212.596j
2013-07-01 13:56:00 PDT,+254257.392041,+14.9999745464,+405.865+212.396j
2013-07-01 13:57:00 PDT,+254257.392041,+14.999973503,+405.866+212.396j
2013-07-01 13:58:00 PDT,+254257.392041,+14.99997246,+405.866+212.396j
2013-07-01 13:59:00 PDT,+254257.392041,+14.9999714175,+405.866+212.396j
2013-07-01 14:00:00 PDT,+254257.392045,+15.000000059,+405.805+212.358j
2013-07-01 14:01:00 PDT,+256083.048028,+14.9999686328,+405.813+212.203j
2013-07-01 14:02:00 PDT,+256083.048027,+14.9999675682,+405.814+212.204j
2013-07-01 14:03:00 PDT,+256083.048027,+14.9999665042,+405.813+212.203j
2013-07-01 14:04:00 PDT,+256083.048027,+14.9999654408,+405.813+212.203j
2013-07-01 14:05:00 PDT,+256083.048032,+15.000000071,+406.028+212.339j
2013-07-01 14:06:00 PDT,+257966.860683,+15.0000003602,+405.965+212.135j
2013-07-01 14:07:00 PDT,+257966.86067,+14.9999273604,+405.965+212.135j
2013-07-01 14:08:00 PDT,+257966.86067,+14.9999251458,+405.515+211.849j
2013-07-01 14:09:00 PDT,+257966.86067,+14.9999231015,+405.516+211.85j
2013-07-01 14:10:00 PDT,+257966.860681,+15.0000001279,+404.974+211.507j
2013-07-01 14:11:00 PDT,+255998.606992,+14.9997807063,+405.507+212.017j
2013-07-01 14:12:00 PDT,+255998.606991,+14.9997751805,+405.507+212.017j
2013-07-01 14:13:00 PDT,+255998.60699,+14.9997696589,+405.506+212.016j
2013-07-01 14:14:00 PDT,+255998.606989,+14.9997641419,+405.506+212.016j
2013-07-01 14:15:00 PDT,+255998.607022,+15.0000004757,+406.145+212.421j
2013-07-01 14:16:00 PDT,+256549.378687,+14.9997889035,+406.276+212.456j
2013-07-01 14:17:00 PDT,+256549.378686,+14.9997841971,+406.276+212.456j
2013-07-01 14:18:00 PDT,+256549.378685,+14.9997794947,+406.275+212.455j
2013-07-01 14:19:00 PDT,+256549.378685,+14.9997747963,+406.275+212.455j
2013-07-01 14:20:00 PDT,+256549.378715,+15.0000004823,+405.702+212.092j
2013-07-01 14:21:00 PDT,+257180.39668,+14.9998611686,+405.755+212.071j
2013-07-01 14:22:00 PDT,+257180.39668,+14.9998583952,+405.754+212.07j
2013-07-01 14:23:00 PDT,+257180.396679,+14.9998558881,+406.109+212.295j
2013-07-01 14:24:00 PDT,+257180.396679,+14.9998531248,+406.108+212.294j
2013-07-01 14:25:00 PDT,+257180.396698,+15.0000003089,+406.588+212.598j
2013-07-01 14:26:00 PDT,+257750.700783,+14.9999204456,+405.971+212.158j
2013-07-01 14:27:00 PDT,+257750.700783,+14.9999190077,+405.97+212.157j
2013-07-01 14:28:00 PDT,+257750.700782,+14.9999175713,+405.97+212.157j
2013-07-01 14:29:00 PDT,+257750.700782,+14.9999161365,+405.97+212.157j
2013-07-01 14:30:00 PDT,+257750.700793,+15.0000001769,+405.557+211.896j
2013-07-01 14:31:00 PDT,+255545.31835,+14.9998513083,+405.567+212.095j
2013-07-01 14:32:00 PDT,+255545.318349,+14.9998488562,+405.567+212.094j
2013-07-01 14:33:00 PDT,+255545.318349,+14.9998464068,+405.566+212.094j
2013-07-01 14:34:00 PDT,+255545.318348,+14.9998439603,+405.566+212.094j
2013-07-01 14:35:00 PDT,+255545.318369,+15.0000003258,+405.618+212.127j
2013-07-01 14:36:00 PDT,+257388.962751,+14.9998534189,+405.643+211.982j
2013-07-01 14:37:00 PDT,+257388.962751,+14.9998511978,+405.642+211.981j
2013-07-01 14:38:00 PDT,+257388.96275,+14.9998489799,+405.641+211.98j
2013-07-01 14:39:00 PDT,+257388.96275,+14.9998467649,+405.641+211.98j
2013-07-01 14:40:00 PDT,+257388.96277,+15.0000003208,+405.776+212.066j
2013-07-01 14:41:00 PDT,+258939.692289,+14.9999382602,+405.947+212.039j
2013-07-01 14:42:00 PDT,+258939.692288,+14.9999373962,+405.947+212.039j
2013-07-01 14:43:00 PDT,+258939.692288,+14.9999365332,+405.946+212.039j
2013-07-01 14:44:00 PDT,+258939.692288,+14.9999356715,+405.946+212.038j
2013-07-01 14:45:00 PDT,+258939.692297,+15.0000001368,+406.03+212.092j
2013-07-01 14:46:00 PDT,+261160.971188,+14.9998705798,+405.882+211.804j
2013-07-01 14:47:00 PDT,+261160.971188,+14.9998688982,+405.881+211.804j
2013-07-01 14:48:00 PDT,+261160.971187,+14.9998672186,+405.88+211.803j
2013-07-01 14:49:00 PDT,+261160.971187,+14.9998655417,+405.88+211.803j
2013-07-01 14:50:00 PDT,+261160.971205,+15.0000002885,+405.86+211.79j
2013-07-01 14:51:00 PDT,+261060.128331,+14.9998320486,+405.871+211.806j
2013-07-01 14:52:00 PDT,+261060.128329,+14.9998203409,+405.871+211.806j
2013-07-01 14:53:00 PDT,+261060.128321,+14.9997775638,+405.87+211.805j
2013-07-01 14:54:00 PDT,+261060.128321,+14.9997743821,+405.869+211.805j
2013-07-01 14:55:00 PDT,+261060.128351,+15.0000004758,+405.824+211.776j
2013-07-01 14:56:00 PDT,+261642.567555,+14.9996868541,+405.782+211.698j
2013-07-01 14:57:00 PDT,+261642.567552,+14.9996727706,+405.78+211.697j
2013-07-01 14:58:00 PDT,+261642.567546,+14.9996385393,+405.779+211.697j
2013-07-01 14:59:00 PDT,+261642.567546,+14.9996345451,+405.778+211.696j
2013-07-01 15:00:00 PDT,+261642.567594,+15.0000007904,+405.661+211.622j
2013-07-01 15:01:00 PDT,+262151.345247,+14.9997788437,+405.62+211.551j
2013-07-01 15:02:00 PDT,+262151.345247,+14.9997764895,+405.619+211.55j
2013-07-01 15:03:00 PDT,+262151.345246,+14.9997741405,+405.618+211.55j
2013-07-01 15:04:00 PDT,+262151.345246,+14.9997717957,+405.617+211.55j
2013-07-01 15:05:00 PDT,+262151.345276,+15.0000004953,+405.708+211.607j
2013-07-01 15:06:00 PDT,+262706.123419,+15.000003179,+405.888+211.673j
2013-07-01 15:07:00 PDT,+262706.123409,+14.9998802146,+405.887+211.672j
2013-07-01 15:08:00 PDT,+262706.123409,+14.9998790293,+405.886+211.672j
2013-07-01 15:09:00 PDT,+262706.123408,+14.9998778463,+405.886+211.672j
2013-07-01 15:10:00 PDT,+262706.123425,+15.0000002551,+405.824+211.632j
2013-07-01 15:11:00 PDT,+262742.19724,+14.999688226,+405.767+211.593j
2013-07-01 15:12:00 PDT,+262742.19724,+14.9996852798,+405.766+211.592j
2013-07-01 15:13:00 PDT,+262742.197239,+14.9996823393,+405.765+211.592j
2013-07-01 15:14:00 PDT,+262742.197239,+14.9996794036,+405.764+211.591j
2013-07-01 15:15:00 PDT,+262742.197279,+15.0000007484,+405.94+211.703j
2013-07-01 15:16:00 PDT,+262766.766617,+14.9996548263,+405.821+211.625j
2013-07-01 15:17:00 PDT,+262766.766616,+14.999651742,+405.82+211.625j
2013-07-01 15:18:00 PDT,+262766.766615,+14.9996486641,+405.819+211.624j
2013-07-01 15:19:00 PDT,+262766.766615,+14.9996455926,+405.818+211.623j
2013-07-01 15:20:00 PDT,+262766.766662,+15.0000007465,+405.581+211.473j
2013-07-01 15:21:00 PDT,+262826.18545,+14.9996161066,+405.584+211.47j
2013-07-01 15:22:00 PDT,+262826.185449,+14.9996128537,+405.582+211.468j
2013-07-01 15:23:00 PDT,+262826.185449,+14.999609611,+405.581+211.467j
2013-07-01 15:24:00 PDT,+262826.185448,+14.9996063754,+405.58+211.467j
2013-07-01 15:25:00 PDT,+262826.1855,+15.000000844,+405.493+211.412j
2013-07-01 15:26:00 PDT,+262879.030587,+14.9998340495,+405.479+211.399j
2013-07-01 15:27:00 PDT,+262879.030586,+14.999832717,+405.479+211.398j
2013-07-01 15:28:00 PDT,+262879.030586,+14.9998313876,+405.478+211.398j
2013-07-01 15:29:00 PDT,+262879.030586,+14.9998300613,+405.478+211.398j
2013-07-01 15:30:00 PDT,+262879.030606,+15.0000004555,+406.131+211.812j
2013-07-01 15:31:00 PDT,+262868.046494,+14.9995347811,+406.151+211.826j
2013-07-01 15:32:00 PDT,+262868.046493,+14.9995312295,+406.15+211.825j
2013-07-01 15:33:00 PDT,+262868.046492,+14.9995276865,+406.148+211.824j
2013-07-01 15:34:00 PDT,+262868.046492,+14.9995241521,+406.147+211.823j
2013-07-01 15:35:00 PDT,+262868.046555,+15.000001001,+405.584+211.466j
2013-07-01 15:36:00 PDT,+262815.828458,+14.9996562928,+405.588+211.473j
2013-07-01 15:37:00 PDT,+262815.828458,+14.9996537928,+405.585+211.471j
2013-07-01 15:38:00 PDT,+262815.828457,+14.9996504718,+405.122+211.177j
2013-07-01 15:39:00 PDT,+262815.828457,+14.9996479847,+405.122+211.177j
2013-07-01 15:40:00 PDT,+262815.828503,+15.0000007333,+405.676+211.528j
2013-07-01 15:41:00 PDT,+262811.229952,+15.0000010378,+406.149+211.829j
2013-07-01 15:42:00 PDT,+262811.229952,+15.0000010448,+406.148+211.828j
2013-07-01 15:43:00 PDT,+262811.229952,+15.0000010519,+406.145+211.827j
2013-07-01 15:44:00 PDT,+262811.229952,+15.0000010588,+406.144+211.826j
2013-07-01 15:45:00 PDT,+262811.229947,+15.0000012592,+405.408+211.359j
2013-07-01 15:46:00 PDT,+262849.053103,+15.000000762,+405.699+211.541j
2013-07-01 15:47:00 PDT,+262849.053103,+15.0000007669,+405.698+211.54j
2013-07-01 15:48:00 PDT,+262849.053103,+15.0000007718,+405.696+211.539j
2013-07-01 15:49:00 PDT,+262849.053103,+15.0000007766,+405.693+211.536j
2013-07-01 15:50:00 PDT,+262849.053103,+15.0000007714,+406.15+211.826j
2013-07-01 15:51:00 PDT,+262532.708155,+15.000000676,+405.85+211.664j
2013-07-01 15:52:00 PDT,+262532.708155,+15.0000006802,+405.85+211.663j
2013-07-01 15:53:00 PDT,+262532.708155,+15.0000006841,+405.87+211.677j
2013-07-01 15:54:00 PDT,+262532.708155,+15.0000007779,+405.869+211.676j
2013-07-01 15:55:00 PDT,+262532.708155,+15.00000069,+405.777+211.617j
2013-07-01 15:56:00 PDT,+262842.49139,+15.0000007928,+405.778+211.591j
2013-07-01 15:57:00 PDT,+262842.49139,+15.0000007975,+405.776+211.59j
2013-07-01 15:58:00 PDT,+262842.49139,+15.0000008135,+405.775+211.589j
2013-07-01 15:59:00 PDT,+262842.491386,+15.0000010191,+405.774+211.588j
2013-07-01 16:00:00 PDT,+262842.491381,+15.0000012146,+406.057+211.768j
2013-07-01 16:01:00 PDT,+259871.034232,+15.0000009695,+406.546+212.337j
2013-07-01 16:02:00 PDT,+259871.03423,+15.0000010764,+406.541+212.334j
2013-07-01 16:03:00 PDT,+259871.034224,+15.0000013701,+406.539+212.333j
2013-07-01 16:04:00 PDT,+259871.034223,+15.0000013775,+406.537+212.332j
2013-07-01 16:05:00 PDT,+259871.034221,+15.0000015044,+406.18+212.106j
2013-07-01 16:06:00 PDT,+248452.692105,+15.0000060218,+405.349+212.575j
2013-07-01 16:07:00 PDT,+248452.692124,+15.0000016384,+405.344+212.572j
2013-07-01 16:08:00 PDT,+248452.692123,+15.000001647,+405.341+212.57j
2013-07-01 16:09:00 PDT,+248452.692123,+15.0000016555,+405.338+212.569j
2013-07-01 16:10:00 PDT,+248452.692123,+15.0000016549,+405.508+212.676j
2013-07-01 16:11:00 PDT,+225252.029273,+15.0000016633,+405.688+214.811j
2013-07-01 16:12:00 PDT,+225252.029271,+15.0000017562,+405.684+214.809j
2013-07-01 16:13:00 PDT,+225252.029271,+15.0000017649,+405.681+214.807j
2013-07-01 16:14:00 PDT,+225252.02927,+15.0000017736,+405.675+214.803j
2013-07-01 16:15:00 PDT,+225252.02927,+15.0000017878,+405.306+214.572j
2013-07-01 16:16:00 PDT,+228756.056896,+15.0000010276,+405.447+214.355j
2013-07-01 16:17:00 PDT,+228756.056896,+15.0000010325,+405.445+214.353j
2013-07-01 16:18:00 PDT,+228756.056896,+15.0000010373,+405.443+214.352j
2013-07-01 16:19:00 PDT,+228756.056895,+15.0000010662,+405.441+214.351j
2013-07-01 16:20:00 PDT,+228756.056893,+15.0000011448,+405.661+214.489j
2013-07-01 16:21:00 PDT,+227849.700941,+15.0000010802,+405.499+214.467j
2013-07-01 16:22:00 PDT,+227849.700941,+15.0000010859,+405.496+214.464j
2013-07-01 16:23:00 PDT,+227849.700941,+15.0000010908,+405.494+214.463j
2013-07-01 16:24:00 PDT,+227849.700937,+15.0000012429,+405.492+214.462j
2013-07-01 16:25:00 PDT,+227849.700935,+15.0000013332,+405.476+214.452j
2013-07-01 16:26:00 PDT,+246654.152362,+15.0000015157,+405.638+212.915j
2013-07-01 16:27:00 PDT,+246654.15236,+15.0000015887,+405.636+212.913j
2013-07-01 16:28:00 PDT,+246654.152359,+15.0000016151,+405.633+212.912j
2013-07-01 16:29:00 PDT,+246654.152359,+15.000001622,+405.631+212.91j
2013-07-01 16:30:00 PDT,+246654.152359,+15.0000016275,+405.706+212.958j
2013-07-01 16:31:00 PDT,+239858.862155,+15.0000004038,+405.84+213.634j
2013-07-01 16:32:00 PDT,+239858.862155,+15.0000004055,+405.839+213.634j
2013-07-01 16:33:00 PDT,+239858.862155,+15.0000004071,+405.838+213.633j
2013-07-01 16:34:00 PDT,+239858.862155,+15.0000004088,+405.838+213.633j
2013-07-01 16:35:00 PDT,+239858.862155,+15.0000004114,+405.685+213.537j
2013-07-01 16:36:00 PDT,+242870.497301,+15.0000009187,+405.192+212.963j
2013-07-01 16:37:00 PDT,+242870.497301,+15.0000009224,+405.187+212.96j
2013-07-01 16:38:00 PDT,+242870.497301,+15.0000009261,+405.185+212.959j
2013-07-01 16:39:00 PDT,+242870.497301,+15.0000009297,+405.183+212.958j
2013-07-01 16:40:00 PDT,+242870.497298,+15.0000010612,+405.404+213.097j
2013-07-01 16:41:00 PDT,+241352.869608,+15.0000007953,+405.53+213.309j
2013-07-01 16:42:00 PDT,+241352.869608,+15.0000008187,+405.528+213.308j
2013-07-01 16:43:00 PDT,+241352.869606,+15.0000008977,+405.526+213.306j
2013-07-01 16:44:00 PDT,+241352.869605,+15.0000009243,+405.524+213.305j
2013-07-01 16:45:00 PDT,+241352.869597,+15.0000012598,+405.215+213.11j
2013-07-01 16:46:00 PDT,+240653.442133,+15.00000142,+404.901+212.973j
2013-07-01 16:47:00 PDT,+240653.442132,+15.0000014688,+404.898+212.972j
2013-07-01 16:48:00 PDT,+240653.442129,+15.0000015954,+404.892+212.967j
2013-07-01 16:49:00 PDT,+240653.442128,+15.0000016521,+404.884+212.963j
2013-07-01 16:50:00 PDT,+240653.442128,+15.0000016478,+405.083+213.088j
2013-07-01 16:51:00 PDT,+243950.663582,+15.000000953,+405.698+213.188j
2013-07-01 16:52:00 PDT,+243950.663581,+15.0000009903,+405.696+213.187j
2013-07-01 16:53:00 PDT,+243950.663581,+15.0000009937,+405.693+213.185j
2013-07-01 16:54:00 PDT,+243950.663581,+15.0000009904,+405.692+213.184j
2013-07-01 16:55:00 PDT,+243950.663581,+15.0000009993,+405.518+213.075j
2013-07-01 16:56:00 PDT,+241600.003857,+15.0000004982,+405.089+213.009j
2013-07-01 16:57:00 PDT,+241600.003857,+15.0000004998,+405.086+213.007j
2013-07-01 16:58:00 PDT,+241600.003857,+15.0000005014,+405.085+213.007j
2013-07-01 16:59:00 PDT,+241600.003855,+15.0000005903,+405.084+213.006j
2013-07-01 17:00:00 PDT,+241600.003849,+15.0000008199,+405.226+213.096j
2013-07-01 17:01:00 PDT,+243174.043001,+15.0000008155,+404.96+212.79j
2013-07-01 17:02:00 PDT,+243174.043001,+15.0000008182,+404.953+212.786j
2013-07-01 17:03:00 PDT,+243174.043001,+15.0000008207,+404.951+212.785j
2013-07-01 17:04:00 PDT,+243174.043001,+15.0000008232,+404.95+212.784j
2013-07-01 17:05:00 PDT,+243174.043001,+15.000000823,+404.711+212.633j
2013-07-01 17:06:00 PDT,+242780.787676,+15.0000091123,+404.914+212.795j
2013-07-01 17:07:00 PDT,+242780.78771,+15.0000004732,+404.908+212.792j
2013-07-01 17:08:00 PDT,+242780.78771,+15.0000004746,+404.907+212.791j
2013-07-01 17:09:00 PDT,+242780.78771,+15.000000476,+404.906+212.791j
2013-07-01 17:10:00 PDT,+242780.787707,+15.0000005977,+404.574+212.581j
2013-07-01 17:11:00 PDT,+147503.140144,+15,+404.87+221.059j
2013-07-01 17:12:00 PDT,+147503.140144,+15,+404.87+221.059j
2013-07-01 17:13:00 PDT,+147503.140144,+15,+404.87+221.059j
2013-07-01 17:14:00 PDT,+147503.140144,+15,+404.867+221.057j
2013-07-01 17:15:00 PDT,+147503.140144,+15,+404.896+221.075j
2013-07-01 17:16:00 PDT,+155400.507863,+15.0000000925,+404.009+219.848j
2013-07-01 17:17:00 PDT,+155400.507863,+15.0000000927,+404.008+219.847j
2013-07-01 17:18:00 PDT,+155400.507863,+15.0000000929,+404.008+219.847j
2013-07-01 17:19:00 PDT,+155400.507863,+15.0000000931,+404.007+219.847j
2013-07-01 17:20:00 PDT,+155400.507861,+15.0000001424,+404.133+219.924j
2013-07-01 17:21:00 PDT,+155222.033119,+15.0000001715,+404.743+220.312j
2013-07-01 17:22:00 PDT,+155222.033118,+15.0000001886,+404.741+220.311j
2013-07-01 17:23:00 PDT,+155222.033118,+15.000000189,+404.74+220.31j
2013-07-01 17:24:00 PDT,+155222.033118,+15.0000001894,+404.739+220.31j
2013-07-01 17:25:00 PDT,+155222.033118,+15.0000001878,+404.598+220.224j
2013-07-01 17:26:00 PDT,+154712.402691,+15.000000094,+404.07+219.945j
2013-07-01 17:27:00 PDT,+154712.402691,+15.0000000942,+404.07+219.945j
2013-07-01 17:28:00 PDT,+154712.402691,+15.0000000966,+404.069+219.945j
2013-07-01 17:29:00 PDT,+154712.40269,+15.0000001246,+404.069+219.944j
2013-07-01 17:30:00 PDT,+154712.40269,+15.0000001224,+404.507+220.212j
2013-07-01 17:31:00 PDT,+154258.319629,+15.0000003558,+404.808+220.435j
2013-07-01 17:32:00 PDT,+154258.319628,+15.0000003725,+404.806+220.434j
2013-07-01 17:33:00 PDT,+154258.319627,+15.0000004193,+404.803+220.432j
2013-07-01 17:34:00 PDT,+154258.319626,+15.0000004347,+404.801+220.431j
2013-07-01 17:35:00 PDT,+154258.319625,+15.0000004729,+404.616+220.318j
2013-07-01 17:36:00 PDT,+153932.421713,+15.0000001546,+404.24+220.116j
2013-07-01 17:37:00 PDT,+153932.421713,+15.0000001548,+404.237+220.115j
2013-07-01 17:38:00 PDT,+153932.421712,+15.000000182,+404.666+220.377j
2013-07-01 17:39:00 PDT,+153932.421712,+15.0000001975,+404.663+220.375j
